path,category,extension,bytes,human_size,modified,inode,hardlink_count,documentation_preservation
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_metrics_epoch_11.json,run,.json,364,364.00 B,2026-07-22T23:57:36.417420+09:00,26217264,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_metrics_epoch_12.json,run,.json,363,363.00 B,2026-07-23T00:01:48.477611+09:00,26217268,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_01.parquet,run,.parquet,2438973,2.33 MiB,2026-07-22T22:16:52.812517+09:00,26217218,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_02.parquet,run,.parquet,2439043,2.33 MiB,2026-07-22T22:28:31.314949+09:00,26217224,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_03.parquet,run,.parquet,2444103,2.33 MiB,2026-07-22T22:39:37.244465+09:00,26217222,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_04.parquet,run,.parquet,2442015,2.33 MiB,2026-07-22T22:50:42.767952+09:00,26217228,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_05.parquet,run,.parquet,2441531,2.33 MiB,2026-07-22T23:01:49.452820+09:00,26217237,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_06.parquet,run,.parquet,2440463,2.33 MiB,2026-07-22T23:12:50.120808+09:00,26217233,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_07.parquet,run,.parquet,2439351,2.33 MiB,2026-07-22T23:24:11.909398+09:00,26217232,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_08.parquet,run,.parquet,2436653,2.32 MiB,2026-07-22T23:35:27.843156+09:00,26217244,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_09.parquet,run,.parquet,2418010,2.31 MiB,2026-07-22T23:46:40.059665+09:00,26217253,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_10.parquet,run,.parquet,2418353,2.31 MiB,2026-07-22T23:53:24.019625+09:00,26217249,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_11.parquet,run,.parquet,2415339,2.30 MiB,2026-07-22T23:57:36.413036+09:00,26217257,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_id/validation_predictions_epoch_12.parquet,run,.parquet,2410673,2.30 MiB,2026-07-23T00:01:48.473627+09:00,26217261,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/best_checkpoint.pt,run,.pt,675388033,644.10 MiB,2026-07-22T21:07:36.195214+09:00,26217209,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/best_selection.json,run,.json,677,677.00 B,2026-07-22T21:07:36.351748+09:00,26217206,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/mixture_report.json,run,.json,908,908.00 B,2026-07-22T20:17:20.071681+09:00,26217193,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/train_log.jsonl,run,.jsonl,15974,15.60 KiB,2026-07-22T21:53:24.154225+09:00,26217194,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/training_report.json,run,.json,5423,5.30 KiB,2026-07-22T22:05:40.652708+09:00,26217216,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_by_dialect_epoch_117.csv,run,.csv,1071,1.05 KiB,2026-07-22T20:54:29.285143+09:00,26217204,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_by_dialect_epoch_156.csv,run,.csv,1044,1.02 KiB,2026-07-22T21:07:35.660218+09:00,26217207,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_by_dialect_epoch_195.csv,run,.csv,1064,1.04 KiB,2026-07-22T21:37:50.461129+09:00,26217210,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_by_dialect_epoch_232.csv,run,.csv,1066,1.04 KiB,2026-07-22T22:05:39.092542+09:00,26217213,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_by_dialect_epoch_39.csv,run,.csv,1078,1.05 KiB,2026-07-22T20:29:26.352580+09:00,26217196,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_by_dialect_epoch_78.csv,run,.csv,1083,1.06 KiB,2026-07-22T20:41:42.996904+09:00,26217201,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_metrics_epoch_117.json,run,.json,778,778.00 B,2026-07-22T20:54:29.286480+09:00,26217205,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_metrics_epoch_156.json,run,.json,775,775.00 B,2026-07-22T21:07:35.661984+09:00,26217208,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_metrics_epoch_195.json,run,.json,775,775.00 B,2026-07-22T21:37:50.463318+09:00,26217211,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_metrics_epoch_232.json,run,.json,777,777.00 B,2026-07-22T22:05:39.094463+09:00,26217214,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_metrics_epoch_39.json,run,.json,778,778.00 B,2026-07-22T20:29:26.354005+09:00,26217197,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_metrics_epoch_78.json,run,.json,776,776.00 B,2026-07-22T20:41:42.997699+09:00,26217202,1,copied_as_run_metadata
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_predictions_epoch_117.parquet,run,.parquet,854791,834.76 KiB,2026-07-22T20:54:29.281143+09:00,26217199,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_predictions_epoch_156.parquet,run,.parquet,854353,834.33 KiB,2026-07-22T21:07:35.657218+09:00,26217198,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_predictions_epoch_195.parquet,run,.parquet,855737,835.68 KiB,2026-07-22T21:37:50.459129+09:00,26217203,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_predictions_epoch_232.parquet,run,.parquet,855048,835.01 KiB,2026-07-22T22:05:39.087542+09:00,26217212,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_predictions_epoch_39.parquet,run,.parquet,851532,831.57 KiB,2026-07-22T20:29:26.350580+09:00,26217195,1,indexed_only_not_preserved
runs/task/boichitro_q1_v1/M3__base/4307/stage_s/validation_predictions_epoch_78.parquet,run,.parquet,855983,835.92 KiB,2026-07-22T20:41:42.994904+09:00,26217200,1,indexed_only_not_preserved
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/data_ablation_report.json,run,.json,642,642.00 B,2026-07-20T20:29:35.418767+09:00,26215715,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/initialization_report.json,run,.json,435,435.00 B,2026-07-20T19:03:17.698436+09:00,26215716,2,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/run_manifest.json,run,.json,3928,3.84 KiB,2026-07-20T20:29:35.566684+09:00,26215750,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_a/checkpoint_retention.json,run,.json,265,265.00 B,2026-07-20T20:29:35.566597+09:00,26215751,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_a/last_checkpoint.pt,run,.pt,335239965,319.71 MiB,2026-07-20T19:50:59.413996+09:00,26215721,1,indexed_only_not_preserved
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_a/mixture_report.json,run,.json,754,754.00 B,2026-07-20T19:03:18.329722+09:00,26215718,2,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_a/train_log.jsonl,run,.jsonl,8462,8.26 KiB,2026-07-20T19:50:58.882981+09:00,26215719,2,indexed_only_not_preserved
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_a/training_report.json,run,.json,5354,5.23 KiB,2026-07-20T19:50:59.426437+09:00,26215722,2,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_id/train_log.jsonl,run,.jsonl,587,587.00 B,2026-07-20T20:24:16.863300+09:00,26215742,1,indexed_only_not_preserved
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/best_checkpoint.pt,run,.pt,335240221,319.71 MiB,2026-07-20T19:59:17.809654+09:00,26215729,1,indexed_only_not_preserved
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/best_selection.json,run,.json,662,662.00 B,2026-07-20T19:59:17.810580+09:00,26215730,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/mixture_report.json,run,.json,907,907.00 B,2026-07-20T19:51:10.220296+09:00,26215724,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/train_log.jsonl,run,.jsonl,19320,18.87 KiB,2026-07-20T20:23:09.242182+09:00,26215725,1,indexed_only_not_preserved
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/training_report.json,run,.json,5401,5.27 KiB,2026-07-20T20:23:55.523556+09:00,26215741,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_by_dialect_epoch_152.csv,run,.csv,1075,1.05 KiB,2026-07-20T20:07:56.160913+09:00,26215732,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_by_dialect_epoch_228.csv,run,.csv,1070,1.04 KiB,2026-07-20T20:16:19.274666+09:00,26215735,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_by_dialect_epoch_301.csv,run,.csv,1078,1.05 KiB,2026-07-20T20:23:55.085939+09:00,26215738,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_by_dialect_epoch_76.csv,run,.csv,1067,1.04 KiB,2026-07-20T19:59:17.563654+09:00,26215727,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_metrics_epoch_152.json,run,.json,772,772.00 B,2026-07-20T20:07:56.162274+09:00,26215733,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_metrics_epoch_228.json,run,.json,777,777.00 B,2026-07-20T20:16:19.275986+09:00,26215736,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_metrics_epoch_301.json,run,.json,774,774.00 B,2026-07-20T20:23:55.086863+09:00,26215739,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_metrics_epoch_76.json,run,.json,777,777.00 B,2026-07-20T19:59:17.565258+09:00,26215728,1,copied_as_run_metadata
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_predictions_epoch_152.parquet,run,.parquet,853864,833.85 KiB,2026-07-20T20:07:56.158913+09:00,26215731,1,indexed_only_not_preserved
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_predictions_epoch_228.parquet,run,.parquet,852783,832.80 KiB,2026-07-20T20:16:19.272666+09:00,26215734,1,indexed_only_not_preserved
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_predictions_epoch_301.parquet,run,.parquet,853484,833.48 KiB,2026-07-20T20:23:55.083939+09:00,26215737,1,indexed_only_not_preserved
runs/task/boichitro_stage_s_default_pilot_v1/M0__base/1701/stage_s/validation_predictions_epoch_76.parquet,run,.parquet,853491,833.49 KiB,2026-07-20T19:59:17.558654+09:00,26215726,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/initialization_report.json,run,.json,566,566.00 B,2026-07-20T00:36:01.225990+09:00,26215458,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/run_manifest.json,run,.json,2742,2.68 KiB,2026-07-20T00:36:05.908057+09:00,26215483,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_a/last_checkpoint.pt,run,.pt,20869792,19.90 MiB,2026-07-20T00:36:03.346929+09:00,26215462,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/stage_a/mixture_report.json,run,.json,583,583.00 B,2026-07-20T00:36:01.226334+09:00,26215460,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_a/train_log.jsonl,run,.jsonl,4313,4.21 KiB,2026-07-20T00:36:03.323931+09:00,26215461,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/stage_a/training_report.json,run,.json,610,610.00 B,2026-07-20T00:36:03.348191+09:00,26215463,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_id/best_checkpoint.pt,run,.pt,20870112,19.90 MiB,2026-07-20T00:36:05.856786+09:00,26215479,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/stage_id/last_checkpoint.pt,run,.pt,20870112,19.90 MiB,2026-07-20T00:36:05.872785+09:00,26215480,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/stage_id/temperature_calibration.json,run,.json,109,109.00 B,2026-07-20T00:36:05.886843+09:00,26215482,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_id/train_log.jsonl,run,.jsonl,2366,2.31 KiB,2026-07-20T00:36:05.564802+09:00,26215474,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/stage_id/training_report.json,run,.json,602,602.00 B,2026-07-20T00:36:05.874693+09:00,26215481,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_id/validation_by_class_epoch_01.csv,run,.csv,335,335.00 B,2026-07-20T00:36:05.732793+09:00,26215476,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_id/validation_confusion_epoch_01.npy,run,.npy,1480,1.45 KiB,2026-07-20T00:36:05.733767+09:00,26215477,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/stage_id/validation_metrics_epoch_01.json,run,.json,255,255.00 B,2026-07-20T00:36:05.733861+09:00,26215478,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_id/validation_predictions_epoch_01.parquet,run,.parquet,19802,19.34 KiB,2026-07-20T00:36:05.731793+09:00,26215475,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/stage_s/best_checkpoint.pt,run,.pt,20869984,19.90 MiB,2026-07-20T00:36:05.079830+09:00,26215470,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/stage_s/last_checkpoint.pt,run,.pt,20869984,19.90 MiB,2026-07-20T00:36:05.095829+09:00,26215471,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/stage_s/mixture_report.json,run,.json,705,705.00 B,2026-07-20T00:36:03.694393+09:00,26215465,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_s/train_log.jsonl,run,.jsonl,8149,7.96 KiB,2026-07-20T00:36:04.714851+09:00,26215466,1,indexed_only_not_preserved
runs/task/smoke_task_pipeline/M3__base/1701/stage_s/training_report.json,run,.json,618,618.00 B,2026-07-20T00:36:05.097817+09:00,26215472,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_s/validation_by_dialect_epoch_01.csv,run,.csv,137,137.00 B,2026-07-20T00:36:04.947838+09:00,26215468,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_s/validation_metrics_epoch_01.json,run,.json,696,696.00 B,2026-07-20T00:36:04.949074+09:00,26215469,1,copied_as_run_metadata
runs/task/smoke_task_pipeline/M3__base/1701/stage_s/validation_predictions_epoch_01.parquet,run,.parquet,11652,11.38 KiB,2026-07-20T00:36:04.943838+09:00,26215467,1,indexed_only_not_preserved
runs/tokenizer_proxy/byte_bpe_balanced_16k/1701/final_checkpoint.pt,run,.pt,26333105,25.11 MiB,2026-07-20T00:00:10.694040+09:00,26215276,1,indexed_only_not_preserved
runs/tokenizer_proxy/byte_bpe_balanced_16k/1701/metrics.json,run,.json,917,917.00 B,2026-07-20T00:00:10.665390+09:00,26215274,1,copied_as_run_metadata
runs/tokenizer_proxy/byte_bpe_balanced_16k/1701/metrics_by_dialect.csv,run,.csv,1733,1.69 KiB,2026-07-20T00:00:10.666817+09:00,26215275,1,copied_as_run_metadata
runs/tokenizer_proxy/byte_bpe_balanced_16k/2903/final_checkpoint.pt,run,.pt,26333105,25.11 MiB,2026-07-20T00:00:24.961018+09:00,26215280,1,indexed_only_not_preserved
runs/tokenizer_proxy/byte_bpe_balanced_16k/2903/metrics.json,run,.json,920,920.00 B,2026-07-20T00:00:24.917649+09:00,26215278,1,copied_as_run_metadata
runs/tokenizer_proxy/byte_bpe_balanced_16k/2903/metrics_by_dialect.csv,run,.csv,1732,1.69 KiB,2026-07-20T00:00:24.919083+09:00,26215279,1,copied_as_run_metadata
runs/tokenizer_proxy/byte_bpe_balanced_16k/4307/final_checkpoint.pt,run,.pt,26333105,25.11 MiB,2026-07-20T00:00:39.129996+09:00,26215284,1,indexed_only_not_preserved
runs/tokenizer_proxy/byte_bpe_balanced_16k/4307/metrics.json,run,.json,916,916.00 B,2026-07-20T00:00:39.086996+09:00,26215282,1,copied_as_run_metadata
runs/tokenizer_proxy/byte_bpe_balanced_16k/4307/metrics_by_dialect.csv,run,.csv,1728,1.69 KiB,2026-07-20T00:00:39.088537+09:00,26215283,1,copied_as_run_metadata
runs/tokenizer_proxy/unigram_balanced_32k/1701/final_checkpoint.pt,run,.pt,51687345,49.29 MiB,2026-07-19T23:58:58.041137+09:00,26215263,1,indexed_only_not_preserved
runs/tokenizer_proxy/unigram_balanced_32k/1701/metrics.json,run,.json,918,918.00 B,2026-07-19T23:58:57.752312+09:00,26215078,1,copied_as_run_metadata
runs/tokenizer_proxy/unigram_balanced_32k/1701/metrics_by_dialect.csv,run,.csv,1719,1.68 KiB,2026-07-19T23:58:57.753742+09:00,26215262,1,copied_as_run_metadata
runs/tokenizer_proxy/unigram_balanced_32k/2903/final_checkpoint.pt,run,.pt,51687345,49.29 MiB,2026-07-19T23:59:26.199102+09:00,26215267,1,indexed_only_not_preserved
runs/tokenizer_proxy/unigram_balanced_32k/2903/metrics.json,run,.json,920,920.00 B,2026-07-19T23:59:26.108954+09:00,26215265,1,copied_as_run_metadata
runs/tokenizer_proxy/unigram_balanced_32k/2903/metrics_by_dialect.csv,run,.csv,1713,1.67 KiB,2026-07-19T23:59:26.109102+09:00,26215266,1,copied_as_run_metadata
runs/tokenizer_proxy/unigram_balanced_32k/4307/final_checkpoint.pt,run,.pt,51687345,49.29 MiB,2026-07-19T23:59:55.133062+09:00,26215271,1,indexed_only_not_preserved
runs/tokenizer_proxy/unigram_balanced_32k/4307/metrics.json,run,.json,919,919.00 B,2026-07-19T23:59:55.040221+09:00,26215269,1,copied_as_run_metadata
runs/tokenizer_proxy/unigram_balanced_32k/4307/metrics_by_dialect.csv,run,.csv,1709,1.67 KiB,2026-07-19T23:59:55.041582+09:00,26215270,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_balanced_32k/1701/final_checkpoint.pt,run,.pt,51687345,49.29 MiB,2026-07-19T23:57:28.753225+09:00,26215250,1,indexed_only_not_preserved
runs/tokenizer_proxy/wordpiece_balanced_32k/1701/metrics.json,run,.json,920,920.00 B,2026-07-19T23:57:28.662252+09:00,26215248,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_balanced_32k/1701/metrics_by_dialect.csv,run,.csv,1743,1.70 KiB,2026-07-19T23:57:28.663634+09:00,26215249,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_balanced_32k/2903/final_checkpoint.pt,run,.pt,51687345,49.29 MiB,2026-07-19T23:57:58.276200+09:00,26215254,1,indexed_only_not_preserved
runs/tokenizer_proxy/wordpiece_balanced_32k/2903/metrics.json,run,.json,919,919.00 B,2026-07-19T23:57:57.986826+09:00,26215252,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_balanced_32k/2903/metrics_by_dialect.csv,run,.csv,1737,1.70 KiB,2026-07-19T23:57:57.987200+09:00,26215253,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_balanced_32k/4307/final_checkpoint.pt,run,.pt,51687345,49.29 MiB,2026-07-19T23:58:27.814171+09:00,26215258,1,indexed_only_not_preserved
runs/tokenizer_proxy/wordpiece_balanced_32k/4307/metrics.json,run,.json,921,921.00 B,2026-07-19T23:58:27.553418+09:00,26215256,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_balanced_32k/4307/metrics_by_dialect.csv,run,.csv,1739,1.70 KiB,2026-07-19T23:58:27.554987+09:00,26215257,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_natural_32k/1701/final_checkpoint.pt,run,.pt,51687345,49.29 MiB,2026-07-19T23:56:03.171350+09:00,26215101,1,indexed_only_not_preserved
runs/tokenizer_proxy/wordpiece_natural_32k/1701/metrics.json,run,.json,918,918.00 B,2026-07-19T23:56:02.888615+09:00,26215099,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_natural_32k/1701/metrics_by_dialect.csv,run,.csv,1721,1.68 KiB,2026-07-19T23:56:02.890606+09:00,26215100,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_natural_32k/2903/final_checkpoint.pt,run,.pt,51687345,49.29 MiB,2026-07-19T23:56:31.205279+09:00,26215105,1,indexed_only_not_preserved
runs/tokenizer_proxy/wordpiece_natural_32k/2903/metrics.json,run,.json,918,918.00 B,2026-07-19T23:56:30.927574+09:00,26215103,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_natural_32k/2903/metrics_by_dialect.csv,run,.csv,1721,1.68 KiB,2026-07-19T23:56:30.928280+09:00,26215104,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_natural_32k/4307/final_checkpoint.pt,run,.pt,51687345,49.29 MiB,2026-07-19T23:56:59.334246+09:00,26215245,1,indexed_only_not_preserved
runs/tokenizer_proxy/wordpiece_natural_32k/4307/metrics.json,run,.json,921,921.00 B,2026-07-19T23:56:59.052845+09:00,26215140,1,copied_as_run_metadata
runs/tokenizer_proxy/wordpiece_natural_32k/4307/metrics_by_dialect.csv,run,.csv,1720,1.68 KiB,2026-07-19T23:56:59.053246+09:00,26215244,1,copied_as_run_metadata
src/boichitro/__init__.py,source_code,.py,83,83.00 B,2026-07-19T23:48:19.386146+09:00,26215132,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/__init__.cpython-312.pyc,source_code,.pyc,280,280.00 B,2026-07-19T23:48:27.009909+09:00,26215141,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/data.cpython-312.pyc,source_code,.pyc,28796,28.12 KiB,2026-07-20T02:41:00.414630+09:00,26215671,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/experiments.cpython-312.pyc,source_code,.pyc,4252,4.15 KiB,2026-07-20T10:49:58.519917+09:00,26215667,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/fusion.cpython-312.pyc,source_code,.pyc,17818,17.40 KiB,2026-07-22T04:43:54.434338+09:00,26216562,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/inference.cpython-312.pyc,source_code,.pyc,14610,14.27 KiB,2026-07-20T01:47:42.469936+09:00,26215632,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/metrics.cpython-312.pyc,source_code,.pyc,10801,10.55 KiB,2026-07-20T00:03:49.649011+09:00,26215315,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/modeling.cpython-312.pyc,source_code,.pyc,62532,61.07 KiB,2026-07-20T18:58:56.671061+09:00,26215708,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/optim.cpython-312.pyc,source_code,.pyc,8551,8.35 KiB,2026-07-19T23:51:33.126189+09:00,26215080,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/pretraining.cpython-312.pyc,source_code,.pyc,3653,3.57 KiB,2026-07-20T00:11:10.031770+09:00,26215377,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/protocol.cpython-312.pyc,source_code,.pyc,5738,5.60 KiB,2026-07-20T02:57:39.883665+09:00,26215684,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/robustness.cpython-312.pyc,source_code,.pyc,3526,3.44 KiB,2026-07-20T00:43:20.990978+09:00,26215524,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/tokenization.cpython-312.pyc,source_code,.pyc,19628,19.17 KiB,2026-07-19T23:55:27.189389+09:00,26215095,1,copied_to_evidence_snapshot
src/boichitro/__pycache__/training.cpython-312.pyc,source_code,.pyc,31646,30.90 KiB,2026-07-20T18:35:30.798820+09:00,26215238,1,copied_to_evidence_snapshot
src/boichitro/data.py,source_code,.py,18717,18.28 KiB,2026-07-20T02:40:10.791151+09:00,26215261,1,copied_to_evidence_snapshot
src/boichitro/experiments.py,source_code,.py,3917,3.83 KiB,2026-07-20T10:49:52.279751+09:00,26215403,1,copied_to_evidence_snapshot
src/boichitro/fusion.py,source_code,.py,11603,11.33 KiB,2026-07-22T04:43:44.867015+09:00,26216601,1,copied_to_evidence_snapshot
src/boichitro/inference.py,source_code,.py,10853,10.60 KiB,2026-07-20T01:46:40.206075+09:00,26215312,1,copied_to_evidence_snapshot
src/boichitro/metrics.py,source_code,.py,7089,6.92 KiB,2026-07-20T00:03:38.150662+09:00,26215311,1,copied_to_evidence_snapshot
src/boichitro/modeling.py,source_code,.py,44990,43.94 KiB,2026-07-20T18:58:39.557488+09:00,26215221,1,copied_to_evidence_snapshot
src/boichitro/optim.py,source_code,.py,6112,5.97 KiB,2026-07-19T23:51:20.591086+09:00,26215222,1,copied_to_evidence_snapshot
src/boichitro/pretraining.py,source_code,.py,1842,1.80 KiB,2026-07-20T00:10:50.954570+09:00,26215372,1,copied_to_evidence_snapshot
src/boichitro/protocol.py,source_code,.py,3174,3.10 KiB,2026-07-20T02:38:10.591192+09:00,26215664,1,copied_to_evidence_snapshot
src/boichitro/robustness.py,source_code,.py,2269,2.22 KiB,2026-07-20T00:43:15.978753+09:00,26215521,1,copied_to_evidence_snapshot
src/boichitro/tokenization.py,source_code,.py,12897,12.59 KiB,2026-07-19T23:52:48.122784+09:00,26215133,1,copied_to_evidence_snapshot
src/boichitro/training.py,source_code,.py,31079,30.35 KiB,2026-07-20T18:35:27.198268+09:00,26215316,1,copied_to_evidence_snapshot
tables/paper/TABLES.md,table,.md,11521,11.25 KiB,2026-07-22T06:02:53.191977+09:00,27131913,1,copied_to_evidence_snapshot
tables/paper/continuation_learning_rate_pilot.csv,table,.csv,1868,1.82 KiB,2026-07-22T06:02:53.182568+09:00,27131927,1,copied_to_evidence_snapshot
